MATH 2B  - CALC W/ ALG & TRIG,5.0,Optional,MWF,10:00 AM-10:50 AM,"ILP, 1302",PORTER M J,Space 5,Max 150,29041
MATH 3A  - CALC WITH APPLI 1,4.0,Optional,TR,3:30 PM-4:45 PM,"LSB, 1001",KUMAR S L,Space Full,Max 150,29116
MATH 3B  - CALC WITH APPLI 2,4.0,Optional,MWF,11:00 AM-11:50 AM,T.B.A.,T.B.A.,YAN Z X,Space 15,Max 100
MATH 4A  - LIN ALG W/APPS,4.0,Optional,TR,8:00 AM-9:15 AM,"IV Theatre, THEA1",PONCE G,Space 7,Max 450,29447
MATH 4B  - DIFF EQUATIONS,4.0,Optional,TR,2:00 PM-3:15 PM,"Chemistry Building, 1179",WEI G,Space 41,Max 354,29660
MATH 6A  - VECTOR CALCULUS 1,4.0,Optional,MWF,11:00 AM-11:50 AM,"ILP, 1101",CHO G,Space 1,Max 150,29884
MATH 6B  - VECTOR CALCULUS 2,4.0,Optional,MWF,8:00 AM-8:50 AM,"Chemistry Building, 1171",SUNG B O,Space 68,Max 100,30098
MATH 8  - TRANS HIGHER MATH,5.0,Optional,MWF,12:00 PM-12:50 PM,"Phelps Hall, 1444",ZHANG YITANG,Space Full,Max 35,30239
MATH 34A  - CALC FOR SOCIAL SCI,4.0,Optional,TR,9:30 AM-10:45 AM,"ILP, 1203",YE R,Space 3,Max 250,30478
MATH 34B  - CALC-SOC & LIFE SCI,4.0,Optional,MWF,9:00 AM-9:50 AM,Campbell Hall,GARFIELD P M,Space 35,Max 675,30783
MATH 101A  - CLASSICAL NO SYSTEM,4.0,Optional,TR,9:30 AM-10:45 AM,"North Hall, 1109",OGRAIN C M,Space 3,Max 45,31054
MATH CS 101B  - PROBLEM SOLVING II,1.0-4.0,Pass/No Pass,TR,2:00 PM-3:15 PM,"Creative Studies, 164B",BUENO CACHADI,Space 4,Max 20,31583
MATH 102B  - MOD EUCL & NONEUCL,4.0,Optional,TR,11:00 AM-12:15 PM,"ILP, 2207",SCHLEY N B,Space 30,Max 45,31062
MATH 104A  - INTRO NUM ANALYSIS,4.0,Optional,MWF,11:00 AM-11:50 AM,"Phelps Hall, 2516",TANG S,Space 4,Max 60,31070
MATH 104B  - NUMERICAL ANALYSIS,4.0,Optional,TR,11:00 AM-12:15 PM,"Phelps Hall, 1508",SU X,Space 3,Max 48,31088
MATH 108A  - LINEAR ALGEBRA,4.0,Optional,TR,3:30 PM-4:45 PM,"Webb Hall, 1100",PARK J,Space 1,Max 60,31112
MATH 108B  - LINEAR ALGEBRA,4.0,Optional,TR,2:00 PM-3:15 PM,"Phelps Hall, 2516",MULLATH MOHAM,Space 20,Max 60,31138
MATH CS 108A  - LINEAR ALGEBRA I,1.0-5.0,Pass/No Pass,MWF,2:00 PM-3:15 PM,"Creative Studies, 164B",BUENO CACHADI,Space Full,Max 20,31591
MATH 111B  - ABSTRACT ALGEBRA,4.0,Optional,MWF,10:00 AM-10:50 AM,"Girvetz Hall, 1112",LIU Z,Space 6,Max 45,31153
MATH 115A  - INTRO NUMBER THEORY,4.0,Optional,MWF,1:00 PM-1:50 PM,"Phelps Hall, 2524",ZHANG YITANG,Space Full,Max 55,31179
MATH 116  - COMB ANALYSIS,4.0,Optional,TR,2:00 PM-3:15 PM,"Arts Building, 1353",AKEMANN C A,Space 7,Max 45,31187
MATH 117  - METHODS OF ANALYSIS,4.0,Optional,TR,9:30 AM-10:45 AM,"South Hall, 1431",CRAIG K C,Space Full,Max 60,31195
MATH 118B  - REAL ANALYSIS,4.0,Optional,TR,11:00 AM-12:15 PM,"Ellison Hall, 2626",ABDO E,Space 17,Max 50,31229
MATH 119B  - CHAO DYN & BIFU THE,4.0,Optional,TR,11:00 AM-12:15 PM,"South Hall, 1430",BIRNIR B,Space 2,Max 50,31252
MATH CS 120EL - THE ELLIPSE,1.0-6.0,Pass/No Pass,TR,3:30 PM-4:45 PM,"Creative Studies, 164B",PUTINAR M,Space 3,Max 25,62455
MATH CS 120FV - GAME THEORY,1.0-6.0,Pass/No Pass,MWF,1:00 PM-1:50 PM,"Creative Studies, 164B",CASTEELS K L,Space 2,Max 20,50740
MATH 122A  - COMPLEX VARIABLES,4.0,Optional,MWF,2:00 PM-2:50 PM,"TD-W, 1701",ZHAO XIAOLEI,Space 2,Max 60,31260
MATH CS 122A  - COMPLEX I,1.0-4.0,Pass/No Pass,TR,12:30 PM-1:45 PM,"Creative Studies, 164B",MCCAMMOND J P,Space 4,Max 25,50757
MATH 124A  - PART DIFF EQUATIONS,4.0,Optional,TR,12:30 PM-1:45 PM,"TD-W, 2600",ATZBERGER P J,Space Full,Max 58,31286
MATH 132A  - OPTIMIZATION,4.0,Optional,MWF,11:00 AM-11:50 AM,"Arts Building, 1356",CASTEELS K L,Space 1,Max 54,31294
MATH 193  - INTERN IN MATH,1.0-4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space Full,Max 0,31302
MATH 197A  - SENIOR THESIS,1.0-4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,31310
MATH 197B  - SENIOR THESIS,1.0-4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 25,Max 25,31328
ME 6  - ELEC ELECTRO CIR,4.0,Letter Graded,MW,2:00 PM-3:15 PM,"Chemistry Building, 1171",MARKS T G,MCGROGAN A N,BRAMHAM N T,Space 3
ME 12  - MANUFAC PROCESSES,1.0,Letter Graded,F,9:30 AM-10:45 AM,"ENGR2, 2243",FIELDS K,BERGIN N F,Space 22,Max 35
ME 12S  - INTRO MACHINE SHOP,1.0,Letter Graded,M,8:00 AM-8:50 AM,"North Hall, 1105",FIELDS K,Space 20,Max 64,34660
ME 15  - STRENGTH-MATERIALS,4.0,Letter Graded,MWF,1:00 PM-1:50 PM,"BIOEN, 1001",BELTZ G,Space 5,Max 95,34751
ME 95  - INTRO TO MECH ENGR,1.0-4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 60,Max 60,34793
ME 97  - DESIGN PROJECTS,1.0-4.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 90,Max 90,34801
ME 99  - INTRO RESEARCH,1.0-4.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,34819
ME 102  - FEA HEAT AND FLOW,3.0,Letter Graded,TR,2:00 PM-3:15 PM,"ESB, 1003",MATTHYS E F,Space 8,Max 9,34827
ME 108  - APP FIN ELEM ANALYS,3.0,Letter Graded,MW,11:00 AM-12:15 PM,"Buchanan Hall, 1940",TSAI G T,MAY P,HUYNH T N,FRENCH M T
ME 125ED - SP TP: BIO DESIGN,3.0,Letter Graded,TR,11:00 AM-12:15 PM,"ENGR2, 2243",DRESSAIRE E M,MO A A,Space Full,Max 12
ME 125EH - SP TP: SOFT ROBOT,3.0,Letter Graded,MW,2:00 PM-3:15 PM,"ENGR2, 2226",HAWKES E W,GOETZ D T,Space Closed,Max 12
ME 125FA - SP TOP: FAIL ANLYS,3.0,Letter Graded,MW,11:00 AM-12:15 PM,"ENGR2, 2243",DALY S H,PLUMB J C,Space 5,Max 25
ME 125KF - ST: DES/CON SCI APP,3.0,Letter Graded,TR,3:30 PM-4:45 PM,"Phelps Hall, 3505",FIELDS K,GERIGK M P,Space 20,Max 30
ME 125MV - SP TOPICS MECH ENGR,3.0,Letter Graded,MW,2:00 PM-3:15 PM,"ENGR2, 2243",VALENTINE M T,LEE M K,Space Full,Max 28
ME 125RM - SP TOPICS MECH ENGR,3.0,Letter Graded,MW,9:30 AM-10:45 AM,"ENGR2, 2243",MCMEEKING R M,CHRISTISON A,Space 15,Max 25
ME 127  - INTRO TO MECHANISMS,3.0,Letter Graded,TR,11:00 AM-12:15 PM,"Phelps Hall, 3505",TSAI G T,Space Closed,Max 24,34934
ME 141A  - INTRO TO NEMS/MEMS,3.0,Letter Graded,TR,3:30 PM-4:45 PM,"ENGR2, 2243",PENNATHUR S,MACKENZIE S A,Space 2,Max 6
ME 151B  - THERMOSCIENCES 2,4.0,Optional,MW,9:30 AM-10:45 AM,"Psychology Building, 1924",LIAO B,SPITALERI E L,XIANG K,PAKRAVAN S
ME 152B  - FLUID MECHANICS,3.0,Letter Graded,TR,9:30 AM-10:45 AM,"Phelps Hall, 3505",SAURET A O,KAUFMAN-MARTI,BOHLING S K,MADDOX J S
ME 156B  - MECH ENGR DES II,3.0,Letter Graded,MW,3:30 PM-4:45 PM,"Broida Hall, 1640",SUSKO T G,ARAM R,UNO T,Space Full
ME 158  - CAD/CAM,3.0,Letter Graded,TR,9:30 AM-10:45 AM,"ESB, 1003",CHAMBERS R T,JONAS J S,SANDOVAL J D,Space Closed
ME 159  - INTRO DESIGN OPTIM,3.0,Letter Graded,TR,11:00 AM-12:15 PM,"ESB, 1003",PETZOLD L,MEINHART C,MACHES Z A,Space 17
ME 163  - ENGR MECH: VBRTIONS,3.0,Letter Graded,TR,12:30 PM-1:45 PM,"ILP, 3107",BAMIEH B A,EMERICK M J,ACKERMANN KAR,ZAMUDIO W M
ME 186A  - MANUFACT & MATRLS,3.0,Letter Graded,MW,9:30 AM-10:45 AM,"Phelps Hall, 1417",OROPEZA D,Space 5,Max 10,66712
ME 189B  - CAP MECH ENGR DES,3.0,Letter Graded,MWF,1:00 PM-1:50 PM,"Broida Hall, 1640",SUSKO T G,BASSARI V,TANG C W,GARCIA N M
ME 193  - INTERN IN INDUSTRY,1.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 10,Max 10,35048
ME 197  - IND STUDIES DESIGN,1.0-4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 50,Max 50,35055
ME 199  - INDEP STUDIES IN ME,1.0-5.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 25,Max 25,35063
MAT 80EM - ENGINEERING & MATH,4.0,Optional,TR,3:30 PM-4:45 PM,"Arts Building, 1349",NOVAK M J,FLATLEY D J,Space 29,Max 54
ME ST 199  - INDEPENDENT STUDIES,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 20,Max 20,35261
MES 195  - SR HON RESEARCH,1.0-8.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space Full,Max 0,35287
MS 1AB - BSC MIL POLIC & ORG,1.0,Letter Graded,M,1:00 PM-1:50 PM,"Phelps Hall, 1309",RUHL J D,Space 29,Max 40,35295
MS 2AB - FNDATION LDRSHP II,1.0,Letter Graded,T,10:00 AM-10:50 AM,"Phelps Hall, 1309",RUHL J D,Space 35,Max 40,35311
MS 22  - BASIC PHYSICAL COND,0.5,Letter Graded,MWR,6:30 AM-7:30 AM,"Recreation Center, FIELD",RUHL J D,Space 45,Max 75,35337
MS 99  - INDEPENDENT STUDIES,1.0-5.0,Letter Graded,F,8:00 AM-8:50 AM,"Building 451, 123",RUHL J D,Space 29,Max 40,35345
MS 132  - TACTICAL LDRSHIP II,2.0,Letter Graded,T,1:00 PM-2:50 PM,"Phelps Hall, 1309",RUHL J D,Space 20,Max 30,35352
MS 142  - DEV LEADERSHIP II,2.0,Letter Graded,T,3:00 PM-4:50 PM,"Phelps Hall, 1309",RUHL J D,Space 17,Max 30,35378
MS 190  - ADV MIL SCI FLD STU,4.0,Letter Graded,T,8:00 AM-8:50 AM,"Building 451, 123",RUHL J D,Space 20,Max 20,35394
MS 199  - INDEPENDENT STUDIES,1.0-5.0,Letter Graded,F,8:00 AM-8:50 AM,"Building 451, 123",RUHL J D,Space 20,Max 40,35402
MCDB 1B  - INTRO BIOLOGY II--P,3.0,Letter Graded,MWF,12:00 PM-12:50 PM,Campbell Hall,FINKELSTEIN R,LOW S H,NGUYEN A T,Space 387
MCDB 1BZ - SELECT TOPICS 1B,1.0-2.0,Pass/No Pass,MWF,12:00 PM-12:50 PM,Campbell Hall,FINKELSTEIN R,LOW S H,NGUYEN A T,Space 8
MCDB 1LL - INTRO BIOLOGY LAB I,1.5,Letter Graded,T,8:00 AM-10:50 AM,"BSIF, 2211",NGUYEN A T,FINKELSTEIN R,CHRISTOFFERSE,Space Closed
MCDB 11  - BIOME I,1.0,Pass/No Pass,T,1:00 PM-1:50 PM,"ILP, 2209",KRANZFELDER P,Space 3,Max 35,55517
MCDB 12  - BIOME II,1.0,Pass/No Pass,T,9:00 AM-9:50 AM,"ILP, 2209",GONZALEZ NINO,Space 11,Max 35,32516
MCDB 15NG - NEURO-GASTRONOMY,1.0,Pass/No Pass,T,10:00 AM-10:50 AM,"BSIF, 1217",LOUIS M R,Space Full,Max 32,32557
MCDB 28  - HUMAN GENETICS,3.0,Optional,TR,2:00 PM-3:15 PM,"Psychology Building, 1902",CHRISTOFFERSE,Space Full,Max 77,32607
MCDB 84  - INTERNSHIP BIOLOGY,1.0-5.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 1,Max 1,32615
MCDB 98  - READINGS IN BIOLOGY,1.0-3.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 1,Max 1,32631
MCDB 99  - INTRO TO RESEARCH,1.0-3.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 1,Max 1,32649
MCDB 101A  - MOLEC. GENETICS I,4.0,Letter Graded,TR,12:30 PM-1:45 PM,"ILP, 1203",RICHARDSON C,Space 4,Max 314,32656
MCDB 101AH - GENETICS I - HONORS,1.0,Letter Graded,F,12:00 PM-12:50 PM,"Buchanan Hall, 1934",RICHARDSON C,Space 3,Max 25,32789
MCDB 101B  - MOLEC GENETICS II,4.0,Letter Graded,MWF,1:00 PM-1:50 PM,"ILP, 2101",YI T,Space Full,Max 156,32797
"MCDB 101BH - GENETICS II, HONORS",1.0,Letter Graded,W,10:00 AM-10:50 AM,"BSIF, 1217",JOSHI P M,Space 10,Max 25,32979
MCDB 103L  - CELL BIOLOGY LAB,4.0,Letter Graded,TR,10:00 AM-11:50 AM,"BSIF, 1239",WEIMBS T,STOYAN T,Space Full,Max 20
MCDB 108B  - BIOCHEM ENZ/METAB,4.0,Letter Graded,MWF,11:00 AM-11:50 AM,"ILP, 1203",LEW G J,Space 5,Max 232,33043
MCDB 110  - PRIN OF BIOCHEM,4.0,Letter Graded,TR,9:30 AM-10:45 AM,"Girvetz Hall, 1004",ROTHMAN J H,Space 27,Max 190,33175
MCDB 112  - DEVELOPMENTAL BIOL,4.0,Letter Graded,TR,3:30 PM-4:45 PM,"ILP, 2302",MONTELL D J,Space 3,Max 200,33274
MCDB 112L  - LAB DEVEL BIO,3.0,Letter Graded,W,12:00 PM-2:50 PM,"MLAB, 1119",DE TOMASO A W,Space 1,Max 18,33373
MCDB 123  - PHYSICAL BIOCHEM,4.0,Letter Graded,TR,2:00 PM-3:15 PM,"North Hall, 1105",WAITE J H,Space 7,Max 65,33498
MCDB 126B  - BASIC PHARMACOLOGY,4.0,Letter Graded,MWF,9:00 AM-9:50 AM,"North Hall, 1006",SMITH I,AZARENKO O,Space 3,Max 76
MCDB 126BL - PHARMACOLOGY LAB,4.0,Letter Graded,TR,8:00 AM-11:50 AM,"LSB, 1003",STOYAN T,DOYLE T,Space Full,Max 20
MCDB 132  - BACT PATHOGENESIS,3.0,Letter Graded,MWF,10:00 AM-10:50 AM,"Buchanan Hall, 1940",LOW S H,Space 60,Max 125,33654
MCDB 132L  - BACTERIAL PATH LAB,3.0,Letter Graded,MW,1:00 PM-3:50 PM,"BSIF, 2229",HAYES C S,MAHAN M J,Space Full,Max 20
MCDB 152  - NEUROBIOLOGY II,4.0,Letter Graded,WF,11:00 AM-12:15 PM,"Phelps Hall, 2524",MONTELL C,KOSIK K S,Space 24,Max 50
MCDB 172  - BIOLOGICAL DYNAMICS,4.0,Letter Graded,TR,12:30 PM-1:45 PM,"Phelps Hall, 1160",WILSON M Z,Space 6,Max 66,33878
MCDB 183  - TEACHING ASSISTANCE,1.0-5.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 1,Max 1,33910
MCDB 184  - INTERNSHIP BIOLOGY,1.0-5.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 1,Max 1,33928
MCDB 188  - LIT PLANT MOL BIOL,1.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,FINKELSTEIN R,CHRISTOFFERSE,Space Full
MCDB 192  - SPECIAL TOPICS,1.0-4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 1,Max 1,33944
MCDB 194CE - C ELEGANS DEV/BEHAV,2.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,ROTHMAN J H,Space Full,Max 0
MCDB 194D  - DIVERSITY IN STEM,2.0,Pass/No Pass,T,3:00 PM-3:50 PM,"ILP, 2207",GONZALEZ NINO,Space 3,Max 15,33969
MCDB 194DV - DEVELOPMENTAL BIOL,2.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,ROTHMAN J H,Space 5,Max 5
MCDB 194KF - SCI FOR COMMON GOOD,2.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,ROTHMAN J H,Space 2,Max 10
MCDB 194M  - IMUNE CELL BIO & IM,2.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,MORRISSEY M A,Space 8,Max 8
MCDB 194MR - INTRO TO MICROSCOPY,2.0,Pass/No Pass,T,11:00 AM-12:50 PM,"Psychology East, 1806",LOPEZ B J,Space 2,Max 15,34009
MCDB 194RF - PLANT DEV GENETICS,2.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,FINKELSTEIN R,Space 5,Max 5
MCDB 197  - DIRECTED STUDIES,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 1,Max 1,34033
MCDB 198  - DIRECTED READINGS,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 1,Max 1,34041
MCDB 199  - INDEPENDENT STUDIES,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 1,Max 1,34058
MUS 1  - CLASS MUS LIVE,1.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,KATZ D H,BERKOWITZ P M,Space 3
MUS 3B  - WRITING ABOUT MUSIC,4.0,Letter Graded,MW,12:30 PM-1:45 PM,"Building 387, 1011",PAUL D C,Space 18,Max 50,35428
MUS 4B  - MUSICIANSHIP,1.0,Letter Graded,MWF,12:00 PM-12:50 PM,"Building 387, 1015",JURKOWSKI N W,RADNA R,Space 6,Max 10
MUS 4E  - MUSICIANSHIP,1.0,Letter Graded,MWF,10:00 AM-10:50 AM,"Building 387, 1011",JURKOWSKI N W,RADNA R,Space 1,Max 6
MUS 5B  - THEORY: ANALYSIS I,4.0,Letter Graded,MWF,9:00 AM-9:50 AM,"Building 387, 1011",PAUL D C,Space 29,Max 50,35519
MUS 8  - CLASS COMPOSITION,2.0,Letter Graded,W,1:00 PM-2:50 PM,"Building 387, 1015",RATTO D,Space 1,Max 10,35543
MUS 10B  - HISTORY OF MUSIC B,4.0,Letter Graded,TR,11:00 AM-12:20 PM,"Building 387, 1015",SPRIGGE M A,Space 21,Max 50,35550
MUS 11  - FUNDAMENTALS OF MUS,4.0,Optional,MWF,11:00 AM-11:50 AM,"Music Building, LLCH",JURKOWSKI N W,Space Full,Max 112,35584
MUS 15  - MUSIC APPRECIATION,4.0,Optional,TR,11:00 AM-12:15 PM,"Music Building, LLCH",STUSSY C,Space 4,Max 466,35675
MUS 17  - WORLD MUSIC,4.0,Optional,MWF,10:00 AM-10:50 AM,"Music Building, LLCH",MALVINNI D,Space 5,Max 140,35832
MUS 20A  - ELMNTRY VOICE I,1.0,Letter Graded,T,9:30 AM-10:50 AM,"KERR HALL, 2120",BAYRAKDARIAN,Space 6,Max 20,35907
MUS 22D  - DASTGAH,1.0,Letter Graded,R,5:00 PM-6:15 PM,"Building 387, 1015",OSQUEEZADEH B,Space 13,Max 15,35931
MUS 22M  - MAQAM,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,MARCUS S L,Space 10,Max 10
MUS 22N  - NAY,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,MARCUS S L,Space 4,Max 5
MUS 22O  - OUD,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,GRIPPO J R,Space 10,Max 10
MUS 22X  - WORLD MUSIC INSTR.,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,MARCUS S L,Space Full,Max 1
MUS 24  - CARILLON,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,ARAI W A,Space Full,Max 3
MUS 25  - INTERMEDIATE VOICE,1.0-3.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,BAYRAKDARIAN,Space 9,Max 10
MUS 26B  - INTERMEDIATE CELLO,1.0-3.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,KLOETZEL J M,Space 8,Max 10
MUS 26D  - INTERMEDIATE VIOLA,1.0-3.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,MOERSCHEL J A,Space 5,Max 6
MUS 26E  - INTERMDT VIOLIN,1.0-3.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,SABOURI P,Space 3,Max 6
MUS 27A  - INTERMDT BASSOON,1.0-3.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,RADFORD A,Space 7,Max 10
MUS 27B  - INTERMDT CLARINET,1.0-3.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,GALLEGOS J,Space 5,Max 6
MUS 27C  - INTERMEDIATE FLUTE,1.0-3.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,FELBER J,Space 5,Max 10
MUS 27D  - INTERMEDIATE OBOE,1.0-3.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,RODKEY A C,Space 6,Max 6
MUS 28A  - INTERMDT FRNCH HORN,1.0-3.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,GROSS S L,Space 1,Max 5
MUS 28B  - INTERMDT TROMBONE,1.0-3.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,BOOTH W C,Space 6,Max 6
MUS 28C  - INTERMDT TRUMPET,1.0-3.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,MCKINNEY D R,Space 6,Max 6
MUS 28D  - INTERMEDIATE TUBA,1.0-3.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,BOOTH W C,Space 2,Max 2
MUS 29  - INTERMDT PERCUSSION,1.0-3.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,NATHAN J S,Space 6,Max 8
MUS 31B  - CLASS PIANO,1.0,Letter Graded,MWF,10:00 AM-10:50 AM,"Music Building, 1401",KISLENKO N,Space 1,Max 12,36152
MUS 31X  - CLASS PIANO,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space Closed,Max 12,36186
MUS 32B  - SECONDARY PIANO,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,KISLENKO N,Space 3,Max 5
MUS 32E  - SECONDARY PIANO,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,KISLENKO N,Space 10,Max 10
MUS 33  - INTERMEDIATE PIANO,1.0-3.0,Letter Graded,F,4:00 PM-7:00 PM,"Music Building, 0305",BERKOWITZ P M,Space 5,Max 10,36228
MUS 35B  - PIANO ACCOMPANYING,1.0,Letter Graded,M,2:00 PM-3:30 PM,T.B.A.,T.B.A.,KOENIG R J,Space 4,Max 5
MUS 51  - VOCAL/INST COACHING,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,KISLENKO N,Space 4,Max 5
MUS 52  - VOC/INSTR SUPRVSN,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,KOENIG R J,XU S,Space 6
MUS 53  - VIOLA ORCH REP,1.0,Letter Graded,T,9:00 AM-10:50 AM,T.B.A.,T.B.A.,MOERSCHEL J A,Space 10,Max 10
MUS 88  - INTERMEDIATE COMP,2.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,RATTO D,Space 8,Max 10
MUS 94  - FRESHMAN AUDITION,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 10,Max 10,36327
MUS 97  - SOPHOMORE AUDITION,2.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 15,Max 15,36335
MUS 97B  - SOPHOMORE COMP,2.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 15,Max 15,36343
MUS 98  - READINGS IN MUSIC,1.0-3.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 20,Max 20,36350
MUS 99  - INTRO MUS RESEARCH,1.0-3.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 10,Max 10,36368
MUS 99RA - INTRO MUS RESEARCH,1.0-3.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space Full,Max 0,36376
MUS CS 101  - INDIV COMPOSITION,1.0-6.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,HOGAN L A,Space Full,Max 10
MUS CS 105SY - SYNTHS & SIFI,1.0-6.0,Pass/No Pass,MW,3:30 PM-4:45 PM,"ILP, 3207",WATTS A A,Space Full,Max 17,62448
MUS 106B  - ORCHESTRATION,2.0,Letter Graded,M,5:00 PM-6:50 PM,"Building 387, 1011",THOLL A A,Space Full,Max 15,61606
MUS CS 107  - CCS COUNTERPOINT,1.0-6.0,Pass/No Pass,TR,12:30 PM-2:20 PM,"Creative Studies, 160B",HOGAN L A,Space Full,Max 15,62927
MUS 108  - ADVNCD COMPOSITION,1.0-3.0,Letter Graded,M,7:00 PM-8:50 PM,"Building 387, 1011",THOLL A A,Space 2,Max 5,36392
MUS 109LB - REAL-TIME SYN/COMP,2.0,Letter Graded,M,4:00 PM-5:50 PM,"Music Building, 2215",ROADS C,Space 14,Max 20,36400
MUS 114  - MUSIC & POP CULTURE,4.0,Optional,TR,12:30 PM-1:45 PM,"Music Building, LLCH",MALVINNI D,Space 3,Max 120,36418
MUS 120A  - ORCH CONDUCTING,2.0,Letter Graded,M,5:00 PM-6:50 PM,"Music Building, 1318",KUZIN M,Space 2,Max 8,36483
MUS 120B  - CHORAL CONDUCTING,2.0,Letter Graded,W,7:00 PM-8:50 PM,"Music Building, 2310",WILSON B M,Space 5,Max 10,75515
MUS 122D  - DASTGAH,1.0,Letter Graded,R,5:00 PM-6:15 PM,"Building 387, 1015",OSQUEEZADEH B,Space 8,Max 10,36509
MUS 122M  - MAQAM,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,MARCUS S L,Space 8,Max 10
MUS 122N  - NAY,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,MARCUS S L,Space Full,Max 5
MUS 122O  - OUD,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,GRIPPO J R,Space 3,Max 10
MUS 122X  - WORLD MUSIC INSTR.,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,MARCUS S L,Space 1,Max 1
MUS 124  - ADVANCED CARILLON,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,ARAI W A,Space 1,Max 3
